timestamp,user_id,query_type,table,execution_time_ms,ip_address
2024-07-17 12:37:12,user_16,UPDATE,users,103,192.168.1.7
2024-04-16 16:46:55,user_71,INSERT,users,98,192.168.1.23
2024-03-09 08:53:07,user_23,INSERT,payments,63,192.168.1.10
2024-02-24 05:22:28,user_9,SELECT,orders,57,192.168.1.27
2024-04-15 09:07:32,user_63,SELECT,products,18,192.168.1.1
2024-09-02 15:32:42,user_39,SELECT,products,10,192.168.1.33
2024-07-23 17:17:26,user_31,INSERT,products,31,192.168.1.35
2024-03-15 05:40:33,user_35,DELETE,products,80,192.168.1.36
2024-07-27 02:09:38,user_44,UPDATE,payments,34,192.168.1.29
2024-01-13 15:07:16,user_57,DELETE,users,125,192.168.1.41
2024-12-12 21:42:46,user_84,UPDATE,products,77,192.168.1.29
2024-06-07 05:23:20,user_57,INSERT,payments,47,192.168.1.33
2024-06-01 08:59:14,user_66,UPDATE,payments,36,192.168.1.3
2024-06-10 12:43:06,user_41,SELECT,products,147,192.168.1.22
2024-09-08 00:17:48,user_7,SELECT,orders,151,192.168.1.28
2024-01-31 05:40:53,user_46,DELETE,payments,82,192.168.1.17
2024-10-16 23:36:40,user_99,SELECT,users,137,192.168.1.13
2024-09-17 23:35:17,user_40,SELECT,payments,27,192.168.1.48
2024-12-11 10:14:29,user_59,UPDATE,products,98,192.168.1.32
2024-11-01 16:12:20,user_67,INSERT,orders,103,192.168.1.30
2024-02-29 05:28:02,user_76,DELETE,payments,109,192.168.1.32
2024-07-24 10:31:45,user_3,DELETE,orders,7,192.168.1.34
2024-10-01 12:50:15,user_94,INSERT,products,47,192.168.1.47
2024-09-11 17:27:16,user_71,DELETE,products,60,192.168.1.35
2024-07-27 18:50:46,user_92,INSERT,users,185,192.168.1.6
2024-02-15 01:07:14,user_52,SELECT,orders,23,192.168.1.7
2024-07-06 14:51:06,user_66,UPDATE,payments,338,192.168.1.17
2024-04-12 01:16:27,user_89,SELECT,orders,98,192.168.1.42
2024-05-17 14:05:25,user_39,SELECT,payments,174,192.168.1.38
2024-12-01 14:18:52,user_16,UPDATE,products,142,192.168.1.34
2024-12-13 19:19:31,user_99,UPDATE,payments,12,192.168.1.22
2024-08-11 15:31:35,user_19,INSERT,products,39,192.168.1.4
2024-10-01 04:08:00,user_81,INSERT,payments,20,192.168.1.13
2024-06-03 06:59:34,user_42,DELETE,payments,269,192.168.1.38
2024-11-19 16:26:24,user_3,SELECT,users,281,192.168.1.23
2024-07-31 09:52:19,user_4,SELECT,payments,17,192.168.1.21
2024-08-17 10:13:15,user_51,DELETE,products,217,192.168.1.18
2024-04-25 08:22:42,user_14,SELECT,orders,43,192.168.1.2
2024-03-03 15:38:24,user_86,INSERT,orders,21,192.168.1.8
2024-12-17 01:22:12,user_42,DELETE,orders,17,192.168.1.37
2024-03-09 00:54:55,user_74,INSERT,users,212,192.168.1.11
2024-03-14 01:32:00,user_23,INSERT,users,61,192.168.1.35
2024-07-14 11:11:37,user_92,DELETE,orders,214,192.168.1.5
2024-03-16 14:59:26,user_86,UPDATE,orders,41,192.168.1.4
2024-08-01 15:43:02,user_67,INSERT,products,23,192.168.1.5
2024-04-05 16:01:11,user_32,INSERT,products,48,192.168.1.32
2024-06-06 11:37:31,user_86,UPDATE,orders,34,192.168.1.22
2024-10-28 17:29:59,user_88,UPDATE,users,159,192.168.1.13
2024-02-20 09:07:06,user_53,INSERT,users,7,192.168.1.2
2024-11-14 16:12:28,user_83,SELECT,products,8,192.168.1.7
2024-04-07 08:14:55,user_96,DELETE,users,73,192.168.1.9
2024-10-18 21:58:26,user_18,UPDATE,payments,229,192.168.1.29
2024-01-14 18:44:53,user_24,SELECT,payments,253,192.168.1.29
2024-04-04 10:18:14,user_80,INSERT,payments,95,192.168.1.34
2024-04-04 13:01:57,user_23,INSERT,products,19,192.168.1.18
2024-09-16 10:09:43,user_40,INSERT,users,152,192.168.1.23
2024-09-06 15:10:36,user_74,UPDATE,orders,72,192.168.1.5
2024-04-03 07:10:14,user_23,DELETE,users,97,192.168.1.41
2024-10-22 20:55:15,user_98,UPDATE,orders,160,192.168.1.26
2024-05-14 22:54:45,user_12,DELETE,payments,1,192.168.1.43
2024-05-23 19:08:48,user_30,DELETE,products,123,192.168.1.29
2024-01-19 11:18:50,user_40,DELETE,orders,43,192.168.1.24
2024-08-06 06:10:05,user_92,DELETE,payments,46,192.168.1.8
2024-10-26 06:51:05,user_20,SELECT,users,116,192.168.1.12
2024-08-24 05:45:59,user_15,INSERT,payments,335,192.168.1.30
2024-03-25 01:00:15,user_95,UPDATE,products,101,192.168.1.29
2024-11-22 23:00:09,user_57,DELETE,products,259,192.168.1.27
2024-08-25 19:29:21,user_84,INSERT,payments,160,192.168.1.18
2024-11-05 09:55:50,user_85,DELETE,payments,59,192.168.1.7
2024-07-24 22:31:44,user_64,UPDATE,orders,161,192.168.1.17
2024-05-05 09:14:55,user_27,UPDATE,orders,134,192.168.1.41
2024-08-08 03:28:51,user_6,INSERT,orders,0,192.168.1.12
2024-10-01 21:56:05,user_23,INSERT,products,36,192.168.1.25
2024-10-28 15:03:32,user_46,INSERT,products,48,192.168.1.3
2024-04-20 13:54:59,user_73,UPDATE,payments,57,192.168.1.11
2024-05-06 17:39:24,user_52,DELETE,payments,39,192.168.1.16
2024-07-09 00:15:59,user_85,UPDATE,users,2,192.168.1.4
2024-09-21 13:04:32,user_47,INSERT,users,27,192.168.1.16
2024-01-02 07:34:45,user_36,DELETE,orders,350,192.168.1.38
2024-01-31 00:57:30,user_80,INSERT,users,18,192.168.1.6
2024-11-06 13:35:50,user_12,UPDATE,orders,113,192.168.1.49
2024-04-05 11:26:25,user_10,DELETE,payments,14,192.168.1.2
2024-02-22 19:44:10,user_32,SELECT,orders,34,192.168.1.36
2024-04-25 17:02:25,user_15,DELETE,products,180,192.168.1.17
2024-07-05 13:49:32,user_65,INSERT,orders,91,192.168.1.22
2024-05-01 04:33:29,user_86,UPDATE,products,322,192.168.1.37
2024-07-19 09:23:15,user_40,DELETE,payments,226,192.168.1.36
2024-08-10 15:06:51,user_87,INSERT,orders,131,192.168.1.10
2024-01-03 19:37:36,user_7,SELECT,products,290,192.168.1.9
2024-05-01 20:56:01,user_48,SELECT,orders,20,192.168.1.18
2024-12-27 07:47:28,user_86,INSERT,orders,72,192.168.1.49
2024-09-22 12:43:03,user_3,INSERT,products,111,192.168.1.34
2024-07-02 05:27:11,user_55,INSERT,products,8,192.168.1.21
2024-09-04 08:04:27,user_92,DELETE,payments,106,192.168.1.7
2024-03-02 00:08:51,user_2,INSERT,orders,21,192.168.1.48
2024-09-09 10:44:39,user_27,DELETE,orders,62,192.168.1.42
2024-08-28 09:56:32,user_77,SELECT,products,16,192.168.1.9
2024-08-04 23:09:07,user_6,INSERT,orders,95,192.168.1.39
2024-08-07 09:22:03,user_90,DELETE,payments,215,192.168.1.50
2024-12-14 11:11:00,user_16,INSERT,payments,86,192.168.1.25
2024-06-11 22:48:27,user_63,SELECT,payments,208,192.168.1.43
2024-08-08 15:07:17,user_17,INSERT,products,26,192.168.1.13
2024-03-24 09:44:56,user_60,SELECT,products,27,192.168.1.4
2024-05-12 20:14:03,user_2,DELETE,products,41,192.168.1.17
2024-08-17 18:14:01,user_35,DELETE,payments,96,192.168.1.30
2024-07-10 18:57:18,user_66,INSERT,products,23,192.168.1.4
2024-05-27 09:48:48,user_68,INSERT,payments,144,192.168.1.6
2024-11-16 08:11:41,user_32,UPDATE,payments,22,192.168.1.15
2024-07-07 18:36:58,user_45,INSERT,orders,68,192.168.1.23
2024-09-18 20:07:54,user_66,DELETE,payments,33,192.168.1.17
2024-12-21 18:31:50,user_66,SELECT,products,48,192.168.1.50
2024-09-05 21:45:50,user_21,SELECT,payments,14,192.168.1.16
2024-07-09 02:17:15,user_70,UPDATE,users,92,192.168.1.47
2024-02-15 00:20:29,user_15,SELECT,users,48,192.168.1.25
2024-11-07 03:31:14,user_22,INSERT,users,26,192.168.1.23
2024-06-30 15:14:30,user_53,INSERT,products,73,192.168.1.13
2024-01-04 13:49:44,user_62,UPDATE,orders,150,192.168.1.32
2024-11-28 08:01:51,user_11,UPDATE,payments,51,192.168.1.10
2024-07-03 13:06:18,user_23,DELETE,users,19,192.168.1.5
2024-12-28 00:05:20,user_26,UPDATE,products,5,192.168.1.30
2024-04-06 09:22:53,user_9,SELECT,payments,32,192.168.1.15
2024-01-13 20:44:31,user_3,SELECT,payments,24,192.168.1.43
2024-10-01 15:57:16,user_98,INSERT,payments,6,192.168.1.35
2024-10-09 14:41:02,user_27,DELETE,payments,235,192.168.1.12
2024-02-10 05:51:41,user_68,SELECT,payments,40,192.168.1.23
2024-01-24 01:13:49,user_4,INSERT,users,73,192.168.1.6
2024-08-15 20:34:11,user_89,UPDATE,payments,142,192.168.1.21
2024-07-22 15:57:31,user_16,DELETE,users,45,192.168.1.49
2024-11-16 16:20:31,user_76,SELECT,products,82,192.168.1.19
2024-07-21 12:13:15,user_88,INSERT,orders,162,192.168.1.50
2024-01-24 18:46:28,user_86,SELECT,products,90,192.168.1.12
2024-07-18 12:26:40,user_32,UPDATE,payments,20,192.168.1.45
2024-07-12 00:59:57,user_94,SELECT,orders,632,192.168.1.25
2024-03-31 08:57:31,user_1,SELECT,payments,208,192.168.1.1
2024-10-14 17:07:00,user_75,SELECT,users,30,192.168.1.15
2024-03-23 01:46:04,user_17,SELECT,users,148,192.168.1.39
2024-10-30 06:09:50,user_82,SELECT,products,107,192.168.1.10
2024-05-24 10:02:23,user_36,DELETE,products,159,192.168.1.6
2024-01-08 04:11:52,user_60,SELECT,products,45,192.168.1.29
2024-07-03 12:50:54,user_31,SELECT,users,56,192.168.1.35
2024-10-17 09:05:40,user_24,DELETE,payments,202,192.168.1.1
2024-11-19 11:45:46,user_22,SELECT,orders,19,192.168.1.45
2024-10-16 03:46:38,user_81,UPDATE,orders,88,192.168.1.32
2024-04-18 03:03:06,user_32,UPDATE,users,41,192.168.1.2
2024-05-16 01:55:54,user_68,DELETE,products,34,192.168.1.1
2024-01-15 02:41:27,user_88,UPDATE,orders,34,192.168.1.16
2024-09-03 08:05:37,user_74,DELETE,users,31,192.168.1.49
2024-03-29 17:22:16,user_100,UPDATE,payments,126,192.168.1.49
2024-09-03 09:53:39,user_89,DELETE,payments,99,192.168.1.32
2024-06-23 15:20:51,user_83,DELETE,payments,25,192.168.1.43
2024-01-09 17:49:23,user_72,INSERT,payments,66,192.168.1.17
2024-09-10 05:22:32,user_53,UPDATE,payments,2,192.168.1.38
2024-10-03 05:25:09,user_34,SELECT,orders,112,192.168.1.13
2024-07-12 12:42:25,user_18,INSERT,products,42,192.168.1.50
2024-10-07 17:04:52,user_95,INSERT,orders,9,192.168.1.45
2024-05-04 16:03:09,user_15,SELECT,payments,27,192.168.1.10
2024-07-26 07:02:33,user_92,UPDATE,users,7,192.168.1.29
2024-01-03 13:13:17,user_65,INSERT,users,67,192.168.1.46
2024-08-23 15:13:08,user_80,SELECT,payments,79,192.168.1.11
2024-11-10 04:32:02,user_51,INSERT,users,869,192.168.1.23
2024-02-13 21:55:28,user_14,INSERT,products,191,192.168.1.5
2024-08-13 07:52:14,user_70,DELETE,users,215,192.168.1.14
2024-06-29 01:38:28,user_15,UPDATE,orders,69,192.168.1.39
2024-07-13 21:18:04,user_11,UPDATE,orders,14,192.168.1.42
2024-04-05 09:14:35,user_19,SELECT,products,16,192.168.1.38
2024-06-19 09:55:44,user_46,DELETE,products,122,192.168.1.27
2024-04-12 15:53:59,user_91,UPDATE,users,52,192.168.1.48
2024-03-14 00:20:37,user_100,INSERT,users,65,192.168.1.3
2024-08-06 01:12:39,user_41,UPDATE,orders,117,192.168.1.17
2024-03-25 14:16:59,user_67,INSERT,users,49,192.168.1.35
2024-05-23 09:45:29,user_37,SELECT,payments,5,192.168.1.12
2024-01-22 17:07:05,user_93,INSERT,users,13,192.168.1.47
2024-07-22 16:15:14,user_84,UPDATE,orders,175,192.168.1.7
2024-10-28 06:54:16,user_98,DELETE,orders,134,192.168.1.45
2024-11-25 18:16:13,user_94,SELECT,users,90,192.168.1.30
2024-08-21 15:36:44,user_67,UPDATE,users,44,192.168.1.15
2024-10-23 18:36:30,user_79,SELECT,users,44,192.168.1.18
2024-05-13 04:12:07,user_94,INSERT,orders,5,192.168.1.31
2024-04-03 01:07:50,user_99,DELETE,users,82,192.168.1.15
2024-12-06 10:04:20,user_75,INSERT,users,181,192.168.1.17
2024-11-03 21:28:08,user_54,SELECT,orders,179,192.168.1.39
2024-05-29 02:17:04,user_40,DELETE,users,11,192.168.1.5
2024-09-21 08:00:38,user_78,DELETE,orders,32,192.168.1.25
2024-06-25 22:17:12,user_12,DELETE,users,61,192.168.1.40
2024-05-20 11:46:49,user_99,INSERT,users,93,192.168.1.30
2024-08-22 14:46:51,user_45,UPDATE,users,192,192.168.1.15
2024-03-23 02:40:40,user_25,UPDATE,products,142,192.168.1.7
2024-04-25 10:54:32,user_89,INSERT,users,60,192.168.1.48
2024-02-13 11:40:50,user_92,SELECT,users,58,192.168.1.16
2024-06-03 20:26:16,user_2,INSERT,products,97,192.168.1.46
2024-01-09 08:24:22,user_92,INSERT,orders,90,192.168.1.28
2024-10-02 23:49:55,user_55,UPDATE,orders,7,192.168.1.39
2024-06-23 00:51:28,user_69,DELETE,products,348,192.168.1.36
2024-06-04 23:54:53,user_78,INSERT,orders,55,192.168.1.2
2024-01-08 17:18:11,user_61,DELETE,users,133,192.168.1.12
2024-06-18 19:09:20,user_48,UPDATE,orders,17,192.168.1.49
2024-07-18 04:35:26,user_33,INSERT,orders,546,192.168.1.24
2024-11-25 23:51:58,user_40,INSERT,orders,49,192.168.1.6
2024-12-08 06:45:42,user_12,DELETE,payments,198,192.168.1.41
2024-03-27 09:54:33,user_14,UPDATE,products,168,192.168.1.26
2024-03-25 06:51:27,user_87,INSERT,payments,247,192.168.1.45
2024-07-09 05:40:34,user_95,DELETE,payments,128,192.168.1.6
2024-09-15 03:16:56,user_75,DELETE,users,51,192.168.1.44
2024-02-29 12:04:58,user_9,INSERT,payments,60,192.168.1.7
2024-11-15 14:13:11,user_57,SELECT,orders,3,192.168.1.39
2024-09-16 23:31:44,user_100,DELETE,users,16,192.168.1.22
2024-11-19 12:48:59,user_89,UPDATE,users,22,192.168.1.14
2024-04-24 03:30:02,user_33,INSERT,orders,27,192.168.1.30
2024-01-31 01:57:08,user_93,INSERT,orders,171,192.168.1.5
2024-10-23 16:38:43,user_68,UPDATE,payments,12,192.168.1.40
2024-09-12 15:11:37,user_2,INSERT,orders,44,192.168.1.16
2024-02-05 18:25:33,user_66,INSERT,payments,18,192.168.1.34
2024-02-15 20:04:10,user_28,UPDATE,orders,224,192.168.1.23
2024-04-12 20:24:04,user_79,DELETE,orders,185,192.168.1.12
2024-04-11 15:40:09,user_35,DELETE,products,134,192.168.1.46
2024-03-08 01:44:22,user_15,UPDATE,products,31,192.168.1.48
2024-11-07 15:58:28,user_51,SELECT,orders,210,192.168.1.46
2024-07-15 17:33:59,user_52,INSERT,users,113,192.168.1.25
2024-06-08 07:20:48,user_89,INSERT,users,18,192.168.1.46
2024-11-05 16:02:42,user_84,UPDATE,payments,40,192.168.1.24
2024-05-05 22:32:37,user_94,INSERT,orders,44,192.168.1.3
2024-09-06 19:23:54,user_42,INSERT,payments,12,192.168.1.29
2024-03-22 05:55:56,user_19,SELECT,products,248,192.168.1.34
2024-07-29 19:13:02,user_65,DELETE,payments,142,192.168.1.48
2024-05-24 21:20:43,user_25,SELECT,users,48,192.168.1.23
2024-05-20 17:19:50,user_89,UPDATE,products,34,192.168.1.14
2024-03-05 10:33:55,user_79,SELECT,payments,316,192.168.1.3
2024-09-08 00:47:03,user_51,INSERT,payments,3,192.168.1.5
2024-04-04 15:49:41,user_36,INSERT,products,199,192.168.1.36
2024-01-30 20:57:39,user_16,UPDATE,payments,6,192.168.1.42
2024-04-05 22:16:01,user_63,SELECT,orders,34,192.168.1.17
2024-06-27 22:56:46,user_61,INSERT,payments,162,192.168.1.35
2024-01-10 02:21:09,user_9,SELECT,orders,20,192.168.1.43
2024-07-07 07:30:01,user_17,SELECT,users,45,192.168.1.4
2024-11-09 01:14:18,user_84,UPDATE,payments,81,192.168.1.20
2024-06-08 20:30:52,user_46,DELETE,products,60,192.168.1.20
2024-01-09 06:16:55,user_91,DELETE,products,10,192.168.1.1
2024-06-11 11:23:16,user_32,INSERT,orders,99,192.168.1.8
2024-02-14 19:28:12,user_93,DELETE,products,203,192.168.1.40
2024-09-30 20:53:16,user_17,INSERT,users,67,192.168.1.8
2024-08-14 21:27:59,user_17,SELECT,payments,35,192.168.1.26
2024-08-31 15:31:14,user_35,DELETE,payments,18,192.168.1.35
2024-10-13 11:47:16,user_62,UPDATE,orders,258,192.168.1.38
2024-07-08 05:15:00,user_68,SELECT,orders,45,192.168.1.21
2024-07-12 07:00:45,user_54,UPDATE,products,102,192.168.1.40
2024-05-08 09:53:28,user_98,SELECT,products,232,192.168.1.17
2024-01-28 22:55:05,user_59,DELETE,orders,25,192.168.1.12
2024-08-01 15:47:52,user_35,UPDATE,users,43,192.168.1.33
2024-06-10 01:50:21,user_58,INSERT,users,18,192.168.1.13
2024-01-13 10:15:23,user_35,DELETE,payments,130,192.168.1.42
2024-01-17 20:08:27,user_37,INSERT,users,130,192.168.1.28
2024-11-20 20:52:23,user_99,SELECT,products,42,192.168.1.7
2024-05-24 18:10:04,user_85,UPDATE,payments,9,192.168.1.26
2024-12-15 12:38:42,user_4,INSERT,payments,415,192.168.1.29
2024-06-14 21:45:35,user_27,SELECT,users,215,192.168.1.43
2024-04-16 06:39:10,user_5,INSERT,products,55,192.168.1.12
2024-06-14 09:04:17,user_62,DELETE,orders,215,192.168.1.15
2024-02-15 06:51:53,user_53,DELETE,products,59,192.168.1.40
2024-10-21 09:14:11,user_25,INSERT,users,313,192.168.1.6
2024-06-28 19:50:20,user_76,UPDATE,users,157,192.168.1.30
2024-08-08 23:47:16,user_36,SELECT,users,122,192.168.1.3
2024-10-11 04:43:47,user_47,UPDATE,users,12,192.168.1.10
2024-07-01 09:00:25,user_82,SELECT,users,125,192.168.1.35
2024-12-14 06:15:58,user_68,UPDATE,users,105,192.168.1.36
2024-02-25 23:23:54,user_7,UPDATE,products,40,192.168.1.34
2024-04-29 05:30:56,user_27,SELECT,products,111,192.168.1.10
2024-06-05 09:28:57,user_22,INSERT,products,224,192.168.1.41
2024-02-28 03:10:24,user_93,DELETE,payments,75,192.168.1.25
2024-01-15 16:34:19,user_86,INSERT,users,88,192.168.1.7
2024-08-13 08:54:14,user_40,SELECT,users,260,192.168.1.15
2024-12-13 00:11:02,user_33,UPDATE,products,186,192.168.1.18
2024-01-24 17:22:26,user_21,DELETE,users,136,192.168.1.44
2024-01-26 08:07:02,user_13,SELECT,products,56,192.168.1.24
2024-02-20 08:30:22,user_42,INSERT,payments,117,192.168.1.3
2024-06-08 01:48:50,user_75,INSERT,users,25,192.168.1.16
2024-05-14 13:13:28,user_62,DELETE,users,26,192.168.1.38
2024-10-25 10:27:15,user_34,DELETE,orders,28,192.168.1.6
2024-08-31 01:10:00,user_33,SELECT,orders,225,192.168.1.32
2024-03-14 06:35:01,user_8,DELETE,orders,8,192.168.1.50
2024-09-27 22:28:55,user_79,INSERT,orders,10,192.168.1.31
2024-09-25 10:58:05,user_79,DELETE,orders,151,192.168.1.10
2024-08-02 06:03:05,user_57,DELETE,orders,91,192.168.1.26
2024-08-04 19:02:48,user_98,INSERT,orders,8,192.168.1.27
2024-11-01 09:40:47,user_11,DELETE,payments,244,192.168.1.47
2024-06-30 06:38:55,user_42,SELECT,users,252,192.168.1.19
2024-03-31 04:55:36,user_5,SELECT,payments,76,192.168.1.29
2024-10-12 16:14:36,user_28,INSERT,users,17,192.168.1.10
2024-03-31 19:14:36,user_41,DELETE,payments,0,192.168.1.42
2024-08-25 08:54:50,user_8,INSERT,users,53,192.168.1.38
2024-04-19 12:59:21,user_69,UPDATE,payments,59,192.168.1.38
2024-01-24 08:22:28,user_100,SELECT,payments,83,192.168.1.26
2024-12-27 09:40:17,user_19,INSERT,payments,53,192.168.1.5
2024-12-17 01:21:13,user_38,INSERT,users,16,192.168.1.8
2024-11-18 00:23:38,user_93,INSERT,orders,107,192.168.1.41
2024-03-07 10:09:18,user_14,DELETE,products,48,192.168.1.8
2024-06-14 14:37:17,user_95,UPDATE,orders,94,192.168.1.38
2024-10-18 18:37:32,user_73,SELECT,users,81,192.168.1.25
2024-05-22 12:11:24,user_91,UPDATE,products,135,192.168.1.49
2024-07-09 10:01:33,user_33,DELETE,orders,183,192.168.1.36
2024-07-03 17:34:49,user_95,UPDATE,payments,17,192.168.1.7
2024-08-09 20:27:25,user_17,UPDATE,products,8,192.168.1.18
2024-01-02 10:00:39,user_66,DELETE,orders,81,192.168.1.4
2024-11-27 18:39:55,user_33,DELETE,users,68,192.168.1.22
2024-05-03 20:09:10,user_53,DELETE,payments,193,192.168.1.34
2024-07-29 17:17:04,user_31,INSERT,payments,2,192.168.1.1
2024-09-14 22:28:12,user_8,UPDATE,orders,88,192.168.1.38
2024-08-03 14:17:46,user_69,INSERT,orders,6,192.168.1.22
2024-10-28 02:08:21,user_41,SELECT,orders,109,192.168.1.12
2024-10-02 09:27:28,user_48,DELETE,users,208,192.168.1.34
2024-08-17 01:50:44,user_65,UPDATE,users,83,192.168.1.11
2024-08-21 13:33:39,user_4,UPDATE,products,27,192.168.1.7
2024-02-12 20:18:34,user_84,INSERT,users,12,192.168.1.46
2024-06-02 18:17:18,user_36,SELECT,products,61,192.168.1.27
2024-05-25 18:35:34,user_7,SELECT,products,209,192.168.1.28
2024-04-28 08:24:02,user_85,SELECT,payments,241,192.168.1.23
2024-04-22 00:29:12,user_73,SELECT,orders,179,192.168.1.47
2024-12-07 03:55:25,user_76,UPDATE,payments,57,192.168.1.13
2024-07-27 22:43:18,user_58,INSERT,products,32,192.168.1.13
2024-02-06 22:31:24,user_88,UPDATE,payments,151,192.168.1.33
2024-09-27 22:05:21,user_71,SELECT,products,79,192.168.1.40
2024-12-18 21:07:38,user_81,INSERT,orders,16,192.168.1.41
2024-02-14 21:10:05,user_91,SELECT,payments,115,192.168.1.40
2024-01-17 00:57:59,user_95,DELETE,orders,24,192.168.1.43
2024-08-04 03:06:09,user_35,DELETE,payments,52,192.168.1.30
2024-08-13 17:22:39,user_75,DELETE,orders,23,192.168.1.20
2024-04-14 09:42:11,user_53,INSERT,users,85,192.168.1.42
2024-08-27 04:24:09,user_63,DELETE,products,119,192.168.1.35
2024-01-21 01:58:21,user_63,DELETE,orders,21,192.168.1.36
2024-08-12 21:19:40,user_61,SELECT,orders,30,192.168.1.16
2024-04-16 15:00:58,user_80,SELECT,payments,151,192.168.1.3
2024-11-03 13:33:53,user_53,DELETE,payments,277,192.168.1.7
2024-09-22 19:06:47,user_10,DELETE,users,83,192.168.1.25
2024-04-28 07:57:31,user_49,UPDATE,payments,3,192.168.1.45
2024-10-10 15:31:32,user_49,SELECT,users,122,192.168.1.20
2024-09-02 19:04:26,user_51,UPDATE,payments,12,192.168.1.40
2024-12-21 17:16:22,user_59,DELETE,orders,16,192.168.1.6
2024-08-26 19:01:09,user_56,INSERT,orders,224,192.168.1.19
2024-04-02 07:59:55,user_44,DELETE,orders,118,192.168.1.37
2024-09-22 20:49:49,user_61,SELECT,orders,83,192.168.1.41
2024-03-27 13:03:29,user_89,UPDATE,orders,113,192.168.1.27
2024-08-02 20:04:10,user_82,INSERT,orders,96,192.168.1.7
2024-10-24 10:43:06,user_65,DELETE,products,39,192.168.1.32
2024-10-21 12:51:43,user_12,UPDATE,payments,116,192.168.1.8
2024-10-09 05:30:55,user_37,DELETE,orders,4,192.168.1.34
2024-11-11 02:14:08,user_17,DELETE,users,12,192.168.1.16
2024-08-14 22:07:51,user_90,DELETE,orders,54,192.168.1.45
2024-11-22 19:55:15,user_47,INSERT,products,72,192.168.1.26
2024-05-06 10:03:35,user_8,UPDATE,products,11,192.168.1.8
2024-06-02 04:58:51,user_95,INSERT,orders,116,192.168.1.12
2024-02-26 01:55:16,user_82,UPDATE,users,302,192.168.1.12
2024-02-16 06:43:15,user_94,UPDATE,users,33,192.168.1.36
2024-05-04 23:57:26,user_56,SELECT,orders,104,192.168.1.1
2024-05-14 15:05:43,user_13,SELECT,users,124,192.168.1.45
2024-02-21 20:04:03,user_7,UPDATE,users,206,192.168.1.12
2024-08-29 07:26:32,user_89,INSERT,orders,64,192.168.1.37
2024-01-27 20:22:58,user_97,UPDATE,orders,100,192.168.1.1
2024-11-14 22:13:59,user_44,DELETE,orders,22,192.168.1.2
2024-05-26 09:32:13,user_17,SELECT,users,32,192.168.1.20
2024-10-17 01:58:53,user_78,INSERT,products,48,192.168.1.37
2024-08-06 03:36:42,user_56,UPDATE,products,12,192.168.1.29
2024-09-19 09:43:13,user_45,INSERT,users,161,192.168.1.18
2024-07-29 20:58:32,user_99,UPDATE,users,83,192.168.1.27
2024-01-03 21:39:38,user_60,INSERT,products,259,192.168.1.23
2024-10-04 06:22:07,user_75,INSERT,users,37,192.168.1.16
2024-02-04 16:01:53,user_85,SELECT,users,21,192.168.1.40
2024-11-02 22:14:00,user_13,UPDATE,payments,13,192.168.1.29
2024-08-11 00:53:42,user_10,SELECT,products,44,192.168.1.48
2024-03-28 22:17:06,user_47,SELECT,users,17,192.168.1.15
2024-03-19 19:22:00,user_59,UPDATE,users,2,192.168.1.7
2024-04-16 05:56:48,user_44,DELETE,orders,129,192.168.1.36
2024-04-22 22:41:39,user_80,INSERT,payments,59,192.168.1.20
2024-08-09 17:54:40,user_63,SELECT,payments,186,192.168.1.6
2024-08-08 06:07:37,user_48,UPDATE,products,22,192.168.1.33
2024-03-20 11:14:16,user_38,UPDATE,products,75,192.168.1.7
2024-07-17 05:14:40,user_43,UPDATE,orders,198,192.168.1.38
2024-07-17 02:25:17,user_50,DELETE,products,270,192.168.1.29
2024-11-30 21:28:00,user_79,SELECT,products,201,192.168.1.46
2024-10-09 06:35:16,user_29,INSERT,orders,63,192.168.1.42
2024-12-06 18:44:07,user_11,DELETE,users,144,192.168.1.3
2024-02-03 02:32:25,user_1,DELETE,users,18,192.168.1.18
2024-03-21 04:50:13,user_61,INSERT,orders,236,192.168.1.31
2024-03-22 02:28:15,user_49,SELECT,orders,25,192.168.1.30
2024-04-03 07:11:46,user_2,INSERT,orders,144,192.168.1.8
2024-07-24 17:30:29,user_2,UPDATE,orders,451,192.168.1.8
2024-09-22 01:21:59,user_71,DELETE,orders,29,192.168.1.17
2024-02-13 11:28:40,user_40,DELETE,orders,70,192.168.1.31
2024-04-06 21:16:45,user_76,DELETE,users,79,192.168.1.22
2024-05-16 13:04:44,user_26,INSERT,orders,15,192.168.1.15
2024-08-01 06:21:57,user_31,UPDATE,users,207,192.168.1.30
2024-10-11 15:57:28,user_60,SELECT,products,25,192.168.1.42
2024-02-14 18:50:30,user_76,UPDATE,payments,9,192.168.1.8
2024-12-07 05:04:47,user_34,DELETE,payments,82,192.168.1.24
2024-12-11 23:21:30,user_96,UPDATE,products,21,192.168.1.17
2024-02-06 03:40:10,user_47,DELETE,payments,41,192.168.1.43
2024-06-25 20:00:35,user_97,DELETE,products,344,192.168.1.25
2024-01-16 12:33:33,user_56,DELETE,orders,141,192.168.1.1
2024-02-06 20:54:14,user_91,INSERT,payments,392,192.168.1.44
2024-08-16 16:00:10,user_18,SELECT,payments,17,192.168.1.6
2024-03-27 14:36:50,user_30,DELETE,users,256,192.168.1.19
2024-03-06 15:18:27,user_27,UPDATE,orders,70,192.168.1.27
2024-04-25 11:56:53,user_97,SELECT,products,123,192.168.1.32
